pod_id,item_id,qty,order_id,processed_time,task_type,trigger
195,-1,-1,-999,28536,2,global
218,77,6,1073,28542,1,
218,-1,-1,-999,28542,2,global
365,229,6,1132,28559,1,
365,14,10,1112,28559,1,
365,-1,-1,-999,28559,2,global
129,25,6,1018,28571,1,
102,122,7,1018,28585,1,
219,77,4,1073,28594,1,
219,-1,-1,-999,28594,2,global
259,104,4,1127,28613,1,
259,1249,8,1127,28613,1,
53,1,4,1112,28629,1,
53,89,8,239,28629,1,
335,84,2,916,28656,1,
335,29,6,916,28656,1,
335,-1,-1,-999,28656,2,global
258,104,4,1127,28685,1,
258,333,10,1102,28685,1,
156,1155,12,458,28716,1,
156,70,1,1112,28716,1,
156,-1,-1,-999,28716,2,global
110,95,5,1132,28742,1,
110,801,7,1112,28742,1,
110,-1,-1,-999,28742,2,global
31,439,8,1122,28742,1,
112,95,5,1132,28761,1,
112,457,7,1112,28761,1,
