sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
2051,274,1,537,5,4731,picker-2,,1,,5491.0
2052,274,1,262,2,4731,picker-2,,1,,5933.0
2053,274,1,2131,1,4731,picker-2,,1,,6452.0
2054,274,1,269,3,4731,picker-2,,1,,5161.0
2055,274,1,1350,2,4731,picker-2,,1,,5371.0
2056,275,1,129,12,4743,picker-3,,1,,5138.0
2057,275,1,4,7,4743,picker-3,,1,,5252.0
2058,275,1,435,6,4743,picker-3,,1,,5280.0
2059,275,1,1,4,4743,picker-3,,1,,5252.0
2060,276,1,645,8,4774,picker-4,,1,,5146.0
2061,277,1,2366,8,4792,picker-3,,1,,5872.0
2062,278,1,2572,1,4797,picker-1,,1,,5741.0
2063,278,1,901,2,4797,picker-1,,1,,5506.0
2064,278,1,4019,1,4797,picker-1,,1,,5648.0
2065,278,1,4191,6,4797,picker-1,,1,,5465.0
2066,278,1,99,12,4797,picker-1,,1,,5440.0
2067,278,1,462,11,4797,picker-1,,1,,5455.0
2068,279,1,1909,5,4798,picker-2,,1,,12881.0
2069,279,1,799,2,4798,picker-2,,1,,12901.0
2070,279,1,145,12,4798,picker-2,,1,,12868.0
2071,279,1,143,5,4798,picker-2,,1,,12851.0
2072,279,1,467,8,4798,picker-2,,1,,12843.0
2073,280,1,1613,1,4807,picker-1,,1,,10664.0
2074,281,1,1032,4,4820,picker-1,,1,,8439.0
2075,281,1,230,3,4820,picker-1,,1,,8110.0
2076,282,1,117,11,4821,picker-4,,1,,5195.0
2077,282,1,2558,1,4821,picker-4,,1,,5226.0
2078,282,1,3617,2,4821,picker-4,,1,,5177.0
2079,282,1,9,12,4821,picker-4,,1,,5173.0
2080,282,1,152,8,4821,picker-4,,1,,5173.0
2081,282,1,269,1,4821,picker-4,,1,,5198.0
2082,283,1,3,12,4821,picker-3,,1,,8881.0
2083,283,1,313,3,4821,picker-3,,1,,9008.0
2084,283,1,92,12,4821,picker-3,,1,,8761.0
2085,283,1,354,2,4821,picker-3,,1,,9358.0
2086,283,1,1866,2,4821,picker-3,,1,,9305.0
2087,283,1,1852,4,4821,picker-3,,1,,9088.0
2088,283,1,1028,3,4821,picker-3,,1,,8965.0
2089,283,1,913,1,4821,picker-3,,1,,9529.0
2090,283,1,126,9,4821,picker-3,,1,,8948.0
2091,283,1,420,5,4821,picker-3,,1,,9000.0
2092,283,1,898,1,4821,picker-3,,1,,9371.0
2093,283,1,37,7,4821,picker-3,,1,,8897.0
2094,283,1,18,8,4821,picker-3,,1,,8761.0
2095,283,1,1881,1,4821,picker-3,,1,,9580.0
2096,283,1,264,1,4821,picker-3,,1,,9294.0
2097,283,1,5,7,4821,picker-3,,1,,8977.0
2098,283,1,1840,1,4821,picker-3,,1,,9488.0
2099,283,1,4,7,4821,picker-3,,1,,8881.0
2100,283,1,317,1,4821,picker-3,,1,,9294.0
2101,283,1,491,8,4821,picker-3,,1,,9157.0
2102,283,1,561,9,4821,picker-3,,1,,8934.0
2103,283,1,32,1,4821,picker-3,,1,,8897.0
2104,284,1,137,8,4828,picker-2,,1,,5293.0
2105,285,1,238,2,4828,picker-5,,1,,5499.0
2106,286,1,2534,2,4831,picker-1,,1,,8523.0
2107,286,1,1439,1,4831,picker-1,,1,,7957.0
2108,287,1,822,2,4846,picker-3,,1,,6222.0
2109,287,1,1368,1,4846,picker-3,,1,,6287.0
2110,287,1,648,3,4846,picker-3,,1,,6534.0
2111,287,1,475,9,4846,picker-3,,1,,6269.0
2112,288,1,3335,2,4860,picker-5,,1,,6765.0
2113,288,1,2823,1,4860,picker-5,,1,,6889.0
2114,288,1,336,1,4860,picker-5,,1,,7418.0
2115,288,1,13,6,4860,picker-5,,1,,6384.0
2116,288,1,17,10,4860,picker-5,,1,,6325.0
2117,288,1,573,6,4860,picker-5,,1,,6449.0
2118,288,1,300,2,4860,picker-5,,1,,6693.0
2119,288,1,476,6,4860,picker-5,,1,,6506.0
2120,288,1,1628,2,4860,picker-5,,1,,6818.0
2121,288,1,25,7,4860,picker-5,,1,,6401.0
2122,289,1,246,2,4866,picker-2,,1,,5845.0
2123,289,1,22,4,4866,picker-2,,1,,5352.0
2124,289,1,914,2,4866,picker-2,,1,,5940.0
2125,289,1,854,2,4866,picker-2,,1,,5768.0
2126,289,1,447,3,4866,picker-2,,1,,5807.0
2127,289,1,440,1,4866,picker-2,,1,,5527.0
2128,289,1,33,12,4866,picker-2,,1,,5371.0
2129,289,1,133,10,4866,picker-2,,1,,5601.0
2130,289,1,20,5,4866,picker-2,,1,,5669.0
2131,289,1,291,1,4866,picker-2,,1,,5352.0
2132,289,1,163,9,4866,picker-2,,1,,5657.0
2133,289,1,37,12,4866,picker-2,,1,,5352.0
2134,289,1,343,3,4866,picker-2,,1,,5755.0
2135,289,1,2118,1,4866,picker-2,,1,,5723.0
2136,289,1,35,12,4866,picker-2,,1,,5430.0
2137,289,1,257,3,4866,picker-2,,1,,5633.0
2138,290,1,258,1,4888,picker-3,,1,,10898.0
2139,290,1,171,11,4888,picker-3,,1,,11570.0
2140,290,1,614,2,4888,picker-3,,1,,10798.0
2141,291,1,1230,1,4892,picker-5,,1,,5985.0
2142,292,1,275,1,4900,picker-2,,1,,6937.0
2143,293,1,288,1,4917,picker-4,,1,,15142.0
2144,293,1,1014,8,4917,picker-4,,1,,14959.0
2145,293,1,16,4,4917,picker-4,,1,,14102.0
2146,293,1,383,1,4917,picker-4,,1,,14645.0
2147,293,1,965,5,4917,picker-4,,1,,14769.0
2148,293,1,261,2,4917,picker-4,,1,,14434.0
2149,293,1,848,2,4917,picker-4,,1,,14246.0
2150,293,1,270,1,4917,picker-4,,1,,14821.0
2151,293,1,13,3,4917,picker-4,,1,,14246.0
2152,293,1,772,12,4917,picker-4,,1,,14071.0
2153,293,1,258,2,4917,picker-4,,1,,14246.0
2154,293,1,327,1,4917,picker-4,,1,,15778.0
2155,294,1,1399,2,4954,picker-2,,1,,11444.0
2156,295,1,1236,1,4956,picker-1,,1,,6930.0
2157,295,1,369,3,4956,picker-1,,1,,6632.0
2158,295,1,384,7,4956,picker-1,,1,,6410.0
2159,295,1,4,2,4956,picker-1,,1,,6322.0
2160,295,1,261,1,4956,picker-1,,1,,6212.0
2161,295,1,15,12,4956,picker-1,,1,,6103.0
2162,295,1,7,7,4956,picker-1,,1,,6354.0
2163,295,1,1144,2,4956,picker-1,,1,,6862.0
2164,295,1,223,11,4956,picker-1,,1,,6195.0
2165,295,1,850,1,4956,picker-1,,1,,6354.0
2166,296,1,283,2,4957,picker-4,,1,,5288.0
2167,297,1,316,3,5030,picker-4,,1,,5342.0
2168,298,1,1219,2,5032,picker-3,,1,,14442.0
2169,298,1,495,12,5032,picker-3,,1,,13868.0
2170,298,1,1785,2,5032,picker-3,,1,,14238.0
2171,298,1,1645,2,5032,picker-3,,1,,15244.0
2172,298,1,1159,1,5032,picker-3,,1,,16523.0
2173,298,1,1014,2,5032,picker-3,,1,,15391.0
2174,298,1,276,1,5032,picker-3,,1,,15454.0
2175,298,1,589,3,5032,picker-3,,1,,13851.0
2176,298,1,246,1,5032,picker-3,,1,,14225.0
2177,298,1,320,1,5032,picker-3,,1,,14251.0
2178,298,1,201,7,5032,picker-3,,1,,14620.0
2179,298,1,64,7,5032,picker-3,,1,,14178.0
2180,298,1,1093,3,5032,picker-3,,1,,14096.0
2181,298,1,340,1,5032,picker-3,,1,,15483.0
2182,298,1,414,7,5032,picker-3,,1,,14178.0
2183,298,1,256,1,5032,picker-3,,1,,13832.0
2184,298,1,2671,3,5032,picker-3,,1,,15155.0
2185,298,1,134,6,5032,picker-3,,1,,14238.0
2186,298,1,1801,2,5032,picker-3,,1,,14562.0
2187,298,1,294,3,5032,picker-3,,1,,14782.0
2188,298,1,519,1,5032,picker-3,,1,,15564.0
2189,298,1,5,9,5032,picker-3,,1,,13851.0
2190,298,1,1,6,5032,picker-3,,1,,13832.0
2191,298,1,1202,1,5032,picker-3,,1,,15355.0
2192,298,1,262,1,5032,picker-3,,1,,14905.0
2193,298,1,157,12,5032,picker-3,,1,,13917.0
2194,298,1,646,2,5032,picker-3,,1,,15205.0
2195,298,1,11,8,5032,picker-3,,1,,13917.0
2196,298,1,236,3,5032,picker-3,,1,,14531.0
2197,298,1,435,4,5032,picker-3,,1,,14299.0
2198,298,1,1212,2,5032,picker-3,,1,,15094.0
2199,298,1,243,2,5032,picker-3,,1,,15251.0
2200,298,1,161,4,5032,picker-3,,1,,14843.0
2201,298,1,836,4,5032,picker-3,,1,,14627.0
2202,298,1,341,1,5032,picker-3,,1,,14620.0
2203,298,1,3501,2,5032,picker-3,,1,,15350.0
2204,299,1,3681,8,5034,picker-1,,1,,6334.0
2205,299,1,1,4,5034,picker-1,,1,,6103.0
2206,299,1,2,1,5034,picker-1,,1,,6308.0
2207,299,1,1171,1,5034,picker-1,,1,,7178.0
2208,299,1,81,11,5034,picker-1,,1,,6274.0
2209,299,1,57,12,5034,picker-1,,1,,6043.0
2210,299,1,281,1,5034,picker-1,,1,,6766.0
2211,299,1,140,2,5034,picker-1,,1,,6043.0
2212,299,1,420,7,5034,picker-1,,1,,6082.0
2213,300,1,827,1,5042,picker-5,,1,,5857.0
2214,301,1,238,1,5058,picker-5,,1,,5779.0
2215,301,1,583,1,5058,picker-5,,1,,5820.0
2216,301,1,1895,1,5058,picker-5,,1,,5561.0
2217,301,1,258,2,5058,picker-5,,1,,5588.0
2218,302,1,13,4,5067,picker-4,,1,,5529.0
2219,303,1,1514,1,5085,picker-2,,1,,9414.0
2220,303,1,1168,1,5085,picker-2,,1,,9117.0
2221,303,1,2257,7,5085,picker-2,,1,,8435.0
2222,303,1,967,2,5085,picker-2,,1,,8910.0
2223,303,1,259,1,5085,picker-2,,1,,9357.0
2224,303,1,284,3,5085,picker-2,,1,,8504.0
2225,303,1,253,3,5085,picker-2,,1,,8786.0
2226,303,1,18,6,5085,picker-2,,1,,8613.0
2227,303,1,5,9,5085,picker-2,,1,,8411.0
2228,303,1,270,1,5085,picker-2,,1,,9158.0
2229,303,1,116,10,5085,picker-2,,1,,8492.0
2230,304,1,268,1,5124,picker-5,,1,,5588.0
2231,304,1,6,4,5124,picker-5,,1,,5561.0
2232,304,1,1078,1,5124,picker-5,,1,,5771.0
2233,304,1,235,2,5124,picker-5,,1,,5663.0
2234,304,1,258,2,5124,picker-5,,1,,5588.0
2235,305,1,20,1,5137,,,-3,,
2236,305,1,435,12,5137,,,-3,,
2237,305,1,738,10,5137,,,-3,,
2238,305,1,233,1,5137,,,-3,,
2239,305,1,1356,4,5137,,,-3,,
2240,305,1,809,2,5137,,,-3,,
2241,305,1,3167,1,5137,,,-3,,
2242,305,1,1190,1,5137,,,-3,,
2243,306,1,38,11,5146,picker-1,,1,,8060.0
2244,306,1,1560,11,5146,picker-1,,1,,8080.0
2245,306,1,909,2,5146,picker-1,,1,,8064.0
2246,307,1,979,2,5171,picker-5,,1,,6665.0
2247,308,1,172,7,5185,picker-3,,1,,8627.0
2248,308,1,289,1,5185,picker-3,,1,,9392.0
2249,308,1,1474,1,5185,picker-3,,1,,8977.0
2250,308,1,401,5,5185,picker-3,,1,,8651.0
2251,308,1,241,2,5185,picker-3,,1,,8673.0
2252,308,1,24,10,5185,picker-3,,1,,8616.0
2253,309,1,322,1,5253,picker-4,,1,,7112.0
2254,309,1,292,2,5253,picker-4,,1,,7086.0
2255,309,1,379,2,5253,picker-4,,1,,7090.0
2256,309,1,2254,6,5253,picker-4,,1,,7355.0
2257,310,1,232,1,5259,picker-4,,1,,9929.0
2258,310,1,0,4,5259,picker-4,,1,,10082.0
2259,310,1,436,3,5259,picker-4,,1,,10232.0
2260,310,1,1096,1,5259,picker-4,,1,,10432.0
2261,310,1,794,2,5259,picker-4,,1,,10360.0
2262,310,1,829,1,5259,picker-4,,1,,10494.0
2263,310,1,211,12,5259,picker-4,,1,,10049.0
2264,310,1,844,2,5259,picker-4,,1,,10364.0
2265,310,1,39,12,5259,picker-4,,1,,9982.0
2266,310,1,881,3,5259,picker-4,,1,,10171.0
2267,310,1,622,8,5259,picker-4,,1,,9929.0
2268,310,1,801,1,5259,picker-4,,1,,10381.0
2269,310,1,306,1,5259,picker-4,,1,,10889.0
2270,311,1,1357,4,5264,picker-4,,1,,5989.0
2271,311,1,946,1,5264,picker-4,,1,,6997.0
2272,311,1,763,12,5264,picker-4,,1,,5608.0
2273,311,1,1629,2,5264,picker-4,,1,,6182.0
2274,311,1,1258,1,5264,picker-4,,1,,6489.0
2275,312,1,244,1,5272,picker-1,,1,,6856.0
2276,312,1,237,1,5272,picker-1,,1,,6911.0
2277,312,1,231,3,5272,picker-1,,1,,6751.0
2278,312,1,906,4,5272,picker-1,,1,,6751.0
2279,312,1,3996,1,5272,picker-1,,1,,7220.0
2280,312,1,817,1,5272,picker-1,,1,,6766.0
2281,313,1,1495,2,5300,picker-4,,1,,12903.0
2282,313,1,332,1,5300,picker-4,,1,,12546.0
2283,313,1,467,1,5300,picker-4,,1,,13655.0
2284,313,1,441,11,5300,picker-4,,1,,12608.0
2285,313,1,1546,1,5300,picker-4,,1,,16006.0
2286,313,1,668,12,5300,picker-4,,1,,12841.0
2287,314,1,991,1,5310,picker-1,,1,,7759.0
2288,315,1,834,1,5314,picker-1,,1,,7158.0
2289,315,1,28,8,5314,picker-1,,1,,5897.0
2290,315,1,2225,1,5314,picker-1,,1,,5913.0
2291,315,1,2105,1,5314,picker-1,,1,,7234.0
2292,315,1,374,2,5314,picker-1,,1,,5933.0
2293,315,1,35,9,5314,picker-1,,1,,5910.0
2294,316,1,330,5,5349,picker-5,,1,,6523.0
2295,316,1,2029,1,5349,picker-5,,1,,8414.0
2296,316,1,233,1,5349,picker-5,,1,,6368.0
2297,316,1,140,8,5349,picker-5,,1,,6368.0
2298,316,1,262,2,5349,picker-5,,1,,6675.0
2299,316,1,813,1,5349,picker-5,,1,,6825.0
2300,316,1,12,4,5349,picker-5,,1,,6638.0
2301,317,1,16,4,5355,picker-5,,1,,6590.0
2302,317,1,932,4,5355,picker-5,,1,,6599.0
2303,318,1,529,12,5396,picker-5,,1,,7125.0
2304,318,1,479,2,5396,picker-5,,1,,7440.0
2305,318,1,146,5,5396,picker-5,,1,,7269.0
2306,318,1,2,1,5396,picker-5,,1,,7296.0
2307,318,1,111,8,5396,picker-5,,1,,7137.0
2308,318,1,332,2,5396,picker-5,,1,,7277.0
2309,318,1,994,1,5396,picker-5,,1,,7549.0
2310,318,1,1342,5,5396,picker-5,,1,,7321.0
2311,318,1,33,11,5396,picker-5,,1,,7052.0
2312,318,1,294,1,5396,picker-5,,1,,7208.0
2313,318,1,29,1,5396,picker-5,,1,,7564.0
2314,318,1,525,5,5396,picker-5,,1,,7208.0
2315,318,1,253,1,5396,picker-5,,1,,7418.0
2316,318,1,382,1,5396,picker-5,,1,,7652.0
2317,319,1,3318,1,5402,picker-2,,1,,7247.0
2318,320,1,13,4,5430,picker-5,,1,,8920.0
2319,320,1,251,2,5430,picker-5,,1,,8928.0
2320,320,1,490,12,5430,picker-5,,1,,8651.0
2321,320,1,2871,8,5430,picker-5,,1,,9232.0
2322,321,1,83,12,5446,picker-3,,1,,7510.0
2323,321,1,812,3,5446,picker-3,,1,,7849.0
2324,321,1,232,2,5446,picker-3,,1,,7925.0
2325,321,1,638,5,5446,picker-3,,1,,7709.0
2326,321,1,159,12,5446,picker-3,,1,,7566.0
2327,321,1,239,1,5446,picker-3,,1,,7678.0
2328,321,1,309,1,5446,picker-3,,1,,8666.0
2329,321,1,265,1,5446,picker-3,,1,,7566.0
2330,321,1,89,12,5446,picker-3,,1,,7643.0
2331,321,1,1182,3,5446,picker-3,,1,,7770.0
2332,321,1,380,2,5446,picker-3,,1,,8046.0
2333,321,1,42,9,5446,picker-3,,1,,7566.0
2334,321,1,283,2,5446,picker-3,,1,,7566.0
2335,321,1,2856,1,5446,picker-3,,1,,8360.0
2336,322,1,1227,2,5451,picker-3,,1,,6866.0
2337,322,1,0,2,5451,picker-3,,1,,6586.0
2338,322,1,164,11,5451,picker-3,,1,,6486.0
2339,322,1,532,2,5451,picker-3,,1,,6784.0
2340,322,1,507,9,5451,picker-3,,1,,6501.0
2341,322,1,24,11,5451,picker-3,,1,,6520.0
2342,322,1,448,2,5451,picker-3,,1,,6576.0
2343,322,1,287,2,5451,picker-3,,1,,6568.0
2344,322,1,52,1,5451,picker-3,,1,,6520.0
2345,322,1,42,5,5451,picker-3,,1,,6534.0
2346,323,1,339,1,5470,picker-1,,1,,7303.0
2347,323,1,1293,5,5470,picker-1,,1,,7564.0
2348,324,1,1858,6,5480,picker-1,,1,,6482.0
2349,324,1,553,11,5480,picker-1,,1,,5967.0
2350,324,1,22,9,5480,picker-1,,1,,6138.0
2351,325,1,237,1,5484,picker-3,,1,,5994.0
2352,325,1,241,2,5484,picker-3,,1,,5902.0
2353,326,1,235,1,5491,picker-3,,1,,8062.0
2354,326,1,2161,2,5491,picker-3,,1,,8365.0
2355,326,1,1452,2,5491,picker-3,,1,,8140.0
2356,326,1,324,1,5491,picker-3,,1,,8019.0
2357,326,1,793,1,5491,picker-3,,1,,8299.0
2358,327,1,670,8,5498,picker-2,,1,,7654.0
2359,328,1,1368,10,5514,picker-3,,1,,18013.0
2360,328,1,1134,1,5514,picker-3,,1,,17439.0
2361,328,1,801,3,5514,picker-3,,1,,16993.0
2362,328,1,1316,4,5514,picker-3,,1,,17749.0
2363,328,1,2362,5,5514,picker-3,,1,,17044.0
2364,328,1,278,1,5514,picker-3,,1,,17804.0
2365,328,1,324,4,5514,picker-3,,1,,17680.0
2366,329,1,88,12,5518,picker-5,,1,,6010.0
2367,329,1,413,3,5518,picker-5,,1,,6043.0
2368,330,1,20,1,5521,picker-1,,1,,7797.0
2369,330,1,270,2,5521,picker-1,,1,,7710.0
2370,330,1,60,12,5521,picker-1,,1,,7734.0
2371,330,1,608,12,5521,picker-1,,1,,7710.0
2372,330,1,1102,1,5521,picker-1,,1,,7755.0
2373,330,1,508,1,5521,picker-1,,1,,7763.0
2374,330,1,395,1,5521,picker-1,,1,,7780.0
2375,330,1,1084,1,5521,picker-1,,1,,7776.0
2376,331,1,1522,1,5526,picker-4,,1,,7927.0
2377,331,1,942,2,5526,picker-4,,1,,7921.0
2378,332,1,919,1,5531,picker-2,,1,,6344.0
2379,332,1,64,4,5531,picker-2,,1,,6131.0
2380,332,1,84,6,5531,picker-2,,1,,6073.0
2381,333,1,7,7,5542,picker-3,,1,,16154.0
2382,333,1,609,8,5542,picker-3,,1,,16142.0
2383,333,1,368,2,5542,picker-3,,1,,16443.0
2384,333,1,173,9,5542,picker-3,,1,,15936.0
2385,333,1,1769,1,5542,picker-3,,1,,16454.0
2386,333,1,235,1,5542,picker-3,,1,,16372.0
2387,333,1,134,12,5542,picker-3,,1,,16043.0
2388,333,1,155,11,5542,picker-3,,1,,16058.0
2389,333,1,0,1,5542,picker-3,,1,,16182.0
2390,333,1,409,1,5542,picker-3,,1,,16834.0
2391,333,1,4256,1,5542,picker-3,,1,,18462.0
2392,333,1,54,8,5542,picker-3,,1,,15936.0
2393,333,1,30,12,5542,picker-3,,1,,15982.0
2394,333,1,1873,3,5542,picker-3,,1,,16248.0
2395,333,1,3823,1,5542,picker-3,,1,,16981.0
2396,333,1,128,9,5542,picker-3,,1,,16071.0
2397,333,1,311,1,5542,picker-3,,1,,16752.0
2398,333,1,1102,3,5542,picker-3,,1,,16199.0
2399,333,1,1369,3,5542,picker-3,,1,,16282.0
2400,334,1,180,10,5552,picker-3,,1,,5889.0
2401,335,1,1447,3,5555,,,-3,,
2402,335,1,507,6,5555,,,-3,,
2403,335,1,927,1,5555,,,-3,,
2404,335,1,455,7,5555,,,-3,,
2405,335,1,831,1,5555,,,-3,,
2406,335,1,246,1,5555,,,-3,,
2407,335,1,230,2,5555,,,-3,,
2408,335,1,20,1,5555,,,-3,,
2409,335,1,1649,3,5555,,,-3,,
2410,335,1,871,2,5555,,,-3,,
2411,335,1,432,1,5555,,,-3,,
2412,335,1,3827,5,5555,,,-3,,
2413,336,1,1186,1,5566,picker-5,,1,,6523.0
2414,337,1,413,1,5577,picker-5,,1,,6049.0
2415,338,1,232,1,5584,picker-1,,1,,6043.0
2416,338,1,57,11,5584,picker-1,,1,,5995.0
2417,338,1,40,11,5584,picker-1,,1,,5995.0
2418,339,1,472,1,5585,picker-5,,1,,6745.0
2419,339,1,20,5,5585,picker-5,,1,,6523.0
2420,339,1,155,5,5585,picker-5,,1,,6232.0
2421,340,1,27,10,5589,picker-4,,1,,8212.0
2422,340,1,1531,2,5589,picker-4,,1,,8460.0
2423,340,1,262,3,5589,picker-4,,1,,8349.0
2424,340,1,194,5,5589,picker-4,,1,,8238.0
2425,340,1,1081,5,5589,picker-4,,1,,8323.0
2426,341,1,2638,3,5624,picker-4,,1,,7901.0
2427,342,1,0,1,5632,picker-2,,1,,15816.0
2428,342,1,607,11,5632,picker-2,,1,,15917.0
2429,342,1,1223,4,5632,picker-2,,1,,16103.0
2430,342,1,278,3,5632,picker-2,,1,,16366.0
2431,342,1,2514,2,5632,picker-2,,1,,16684.0
2432,342,1,584,5,5632,picker-2,,1,,16345.0
2433,342,1,1948,1,5632,picker-2,,1,,17221.0
2434,342,1,238,1,5632,picker-2,,1,,16903.0
2435,342,1,34,12,5632,picker-2,,1,,15816.0
2436,342,1,323,4,5632,picker-2,,1,,16577.0
2437,342,1,233,3,5632,picker-2,,1,,15967.0
2438,342,1,1519,1,5632,picker-2,,1,,16459.0
2439,342,1,302,2,5632,picker-2,,1,,16629.0
2440,342,1,269,2,5632,picker-2,,1,,16740.0
2441,342,1,342,2,5632,picker-2,,1,,16787.0
2442,342,1,1117,2,5632,picker-2,,1,,16680.0
2443,342,1,354,4,5632,picker-2,,1,,16459.0
2444,343,1,2659,1,5649,picker-5,,1,,7670.0
2445,344,1,125,11,5655,picker-2,,1,,7474.0
2446,344,1,1761,3,5655,picker-2,,1,,7827.0
2447,344,1,804,1,5655,picker-2,,1,,7558.0
2448,345,1,625,6,5667,picker-2,,1,,11123.0
2449,345,1,409,2,5667,picker-2,,1,,11459.0
2450,345,1,50,8,5667,picker-2,,1,,11062.0
2451,345,1,1800,3,5667,picker-2,,1,,11130.0
2452,345,1,13,7,5667,picker-2,,1,,11114.0
2453,345,1,161,12,5667,picker-2,,1,,11045.0
2454,345,1,261,1,5667,picker-2,,1,,11045.0
2455,345,1,970,1,5667,picker-2,,1,,11629.0
2456,345,1,3214,1,5667,picker-2,,1,,12467.0
2457,346,1,183,10,5685,,,-3,,
2458,346,1,1132,1,5685,,,-3,,
2459,346,1,2149,4,5685,,,-3,,
2460,346,1,958,2,5685,,,-3,,
2461,346,1,508,7,5685,,,-3,,
2462,346,1,93,9,5685,,,-3,,
2463,346,1,275,2,5685,,,-3,,
2464,346,1,1175,2,5685,,,-3,,
2465,346,1,1,7,5685,,,-3,,
2466,346,1,1479,3,5685,,,-3,,
2467,346,1,251,5,5685,,,-3,,
2468,346,1,259,1,5685,,,-3,,
2469,346,1,40,7,5685,,,-3,,
2470,346,1,572,3,5685,,,-3,,
2471,346,1,2443,2,5685,,,-3,,
2472,346,1,120,12,5685,,,-3,,
2473,346,1,479,2,5685,,,-3,,
2474,346,1,178,8,5685,,,-3,,
2475,346,1,4236,1,5685,,,-3,,
2476,346,1,241,3,5685,,,-3,,
2477,346,1,377,5,5685,,,-3,,
2478,346,1,95,12,5685,,,-3,,
2479,346,1,231,1,5685,,,-3,,
2480,346,1,144,11,5685,,,-3,,
2481,346,1,122,2,5685,,,-3,,
2482,346,1,16,9,5685,,,-3,,
2483,346,1,347,2,5685,,,-3,,
2484,347,1,1514,2,5705,picker-2,,1,,11476.0
2485,348,1,700,7,5712,picker-1,,1,,6454.0
2486,348,1,15,12,5712,picker-1,,1,,6023.0
2487,348,1,2793,4,5712,picker-1,,1,,6541.0
2488,348,1,1662,3,5712,picker-1,,1,,6612.0
2489,348,1,261,5,5712,picker-1,,1,,6879.0
2490,348,1,264,1,5712,picker-1,,1,,6766.0
2491,348,1,238,2,5712,picker-1,,1,,6761.0
2492,348,1,304,2,5712,picker-1,,1,,6737.0
2493,348,1,282,1,5712,picker-1,,1,,6918.0
2494,348,1,9,12,5712,picker-1,,1,,6082.0
2495,348,1,28,12,5712,picker-1,,1,,6082.0
2496,348,1,7,9,5712,picker-1,,1,,6023.0
2497,349,1,308,5,5723,picker-2,,1,,8545.0
2498,350,1,5,8,5754,picker-4,,1,,12246.0
2499,350,1,2417,2,5754,picker-4,,1,,12884.0
2500,350,1,1686,2,5754,picker-4,,1,,12254.0
2501,350,1,1974,1,5754,picker-4,,1,,12249.0
2502,350,1,3672,10,5754,picker-4,,1,,12218.0
2503,351,1,2834,1,5774,picker-3,,1,,8062.0
2504,352,1,935,1,5795,picker-2,,1,,10472.0
2505,352,1,3370,1,5795,picker-2,,1,,10402.0
2506,352,1,269,1,5795,picker-2,,1,,10380.0
2507,352,1,420,2,5795,picker-2,,1,,10355.0
2508,352,1,259,3,5795,picker-2,,1,,10061.0
2509,352,1,1241,3,5795,picker-2,,1,,10091.0
2510,352,1,438,2,5795,picker-2,,1,,10133.0
2511,352,1,135,3,5795,picker-2,,1,,10027.0
2512,352,1,47,11,5795,picker-2,,1,,10055.0
2513,352,1,1284,3,5795,picker-2,,1,,10267.0
2514,352,1,801,1,5795,picker-2,,1,,9954.0
2515,353,1,92,12,5798,picker-1,,1,,6138.0
2516,353,1,117,9,5798,picker-1,,1,,6472.0
2517,354,1,53,10,5880,picker-3,,1,,6186.0
2518,354,1,3,12,5880,picker-3,,1,,6222.0
2519,355,1,174,12,5896,picker-1,,1,,19225.0
2520,355,1,3791,3,5896,picker-1,,1,,19859.0
2521,355,1,979,4,5896,picker-1,,1,,19682.0
2522,356,1,310,4,5903,picker-5,,1,,11508.0
2523,356,1,19,6,5903,picker-5,,1,,11521.0
2524,356,1,238,2,5903,picker-5,,1,,11714.0
2525,356,1,434,4,5903,picker-5,,1,,11817.0
2526,356,1,23,10,5903,picker-5,,1,,11476.0
2527,356,1,257,3,5903,picker-5,,1,,11521.0
2528,356,1,979,4,5903,picker-5,,1,,12053.0
2529,356,1,152,5,5903,picker-5,,1,,11508.0
2530,357,1,1848,5,5946,picker-5,,1,,7026.0
2531,357,1,569,7,5946,picker-5,,1,,6986.0
2532,357,1,200,12,5946,picker-5,,1,,6975.0
2533,358,1,19,6,5965,picker-4,,1,,6489.0
2534,358,1,920,1,5965,picker-4,,1,,6569.0
2535,358,1,2339,1,5965,picker-4,,1,,6769.0
2536,359,1,260,1,5983,picker-3,,1,,7815.0
2537,359,1,322,4,5983,picker-3,,1,,7701.0
2538,359,1,1192,2,5983,picker-3,,1,,8235.0
2539,359,1,81,12,5983,picker-3,,1,,7421.0
2540,359,1,1072,1,5983,picker-3,,1,,9669.0
2541,359,1,3161,1,5983,picker-3,,1,,8338.0
2542,359,1,57,12,5983,picker-3,,1,,7445.0
2543,359,1,0,1,5983,picker-3,,1,,7815.0
2544,359,1,49,10,5983,picker-3,,1,,7479.0
2545,360,1,992,1,5995,picker-4,,1,,9314.0
2546,360,1,244,2,5995,picker-4,,1,,8989.0
2547,360,1,957,3,5995,picker-4,,1,,8961.0
2548,360,1,279,1,5995,picker-4,,1,,9586.0
2549,360,1,28,10,5995,picker-4,,1,,8704.0
2550,360,1,248,3,5995,picker-4,,1,,8886.0
2551,360,1,261,1,5995,picker-4,,1,,9318.0
2552,360,1,800,1,5995,picker-4,,1,,9406.0
2553,360,1,875,2,5995,picker-4,,1,,9280.0
2554,360,1,427,3,5995,picker-4,,1,,8765.0
2555,360,1,2779,2,5995,picker-4,,1,,9182.0
